ma 21 okt 2019 20:15:02 CEST , 16 Beschikbaar , 4 Bellers , 7 Chatters , 5 Beiden , 6 Bezet , 85 Offline
ma 21 okt 2019 20:30:03 CEST , 17 Beschikbaar , 4 Bellers , 8 Chatters , 5 Beiden , 7 Bezet , 83 Offline
ma 21 okt 2019 20:45:02 CEST , 16 Beschikbaar , 5 Bellers , 8 Chatters , 3 Beiden , 7 Bezet , 84 Offline
ma 21 okt 2019 21:00:03 CEST , 14 Beschikbaar , 4 Bellers , 8 Chatters , 2 Beiden , 5 Bezet , 88 Offline
ma 21 okt 2019 21:15:02 CEST , 13 Beschikbaar , 4 Bellers , 6 Chatters , 3 Beiden , 9 Bezet , 85 Offline
ma 21 okt 2019 21:30:02 CEST , 15 Beschikbaar , 4 Bellers , 7 Chatters , 4 Beiden , 9 Bezet , 83 Offline
ma 21 okt 2019 21:45:03 CEST , 14 Beschikbaar , 4 Bellers , 5 Chatters , 5 Beiden , 8 Bezet , 85 Offline
ma 21 okt 2019 22:00:01 CEST , 10 Beschikbaar , 4 Bellers , 4 Chatters , 2 Beiden , 12 Bezet , 85 Offline
ma 21 okt 2019 22:15:02 CEST , 6 Beschikbaar , 3 Bellers , 2 Chatters , 1 Beiden , 12 Bezet , 89 Offline
ma 21 okt 2019 22:30:02 CEST , 8 Beschikbaar , 2 Bellers , 2 Chatters , 4 Beiden , 12 Bezet , 87 Offline
ma 21 okt 2019 22:45:02 CEST , 8 Beschikbaar , 3 Bellers , 2 Chatters , 3 Beiden , 10 Bezet , 89 Offline
ma 21 okt 2019 23:00:02 CEST , 8 Beschikbaar , 2 Bellers , 3 Chatters , 3 Beiden , 9 Bezet , 90 Offline
ma 21 okt 2019 23:15:02 CEST , 7 Beschikbaar , 2 Bellers , 2 Chatters , 3 Beiden , 8 Bezet , 92 Offline
ma 21 okt 2019 23:30:02 CEST , 6 Beschikbaar , 1 Bellers , 1 Chatters , 4 Beiden , 6 Bezet , 95 Offline
ma 21 okt 2019 23:45:02 CEST , 3 Beschikbaar , 0 Bellers , 2 Chatters , 1 Beiden , 5 Bezet , 99 Offline
di 22 okt 2019 0:00:02 CEST , 3 Beschikbaar , 0 Bellers , 2 Chatters , 1 Beiden , 5 Bezet , 99 Offline
di 22 okt 2019 0:15:02 CEST , 4 Beschikbaar , 0 Bellers , 2 Chatters , 2 Beiden , 4 Bezet , 99 Offline
di 22 okt 2019 0:30:03 CEST , 4 Beschikbaar , 0 Bellers , 2 Chatters , 2 Beiden , 4 Bezet , 99 Offline
di 22 okt 2019 0:45:01 CEST , 3 Beschikbaar , 0 Bellers , 1 Chatters , 2 Beiden , 2 Bezet , 102 Offline
di 22 okt 2019 1:00:02 CEST , 1 Beschikbaar , 0 Bellers , 0 Chatters , 1 Beiden , 3 Bezet , 103 Offline
di 22 okt 2019 1:15:02 CEST , 2 Beschikbaar , 0 Bellers , 1 Chatters , 1 Beiden , 2 Bezet , 103 Offline
di 22 okt 2019 1:30:02 CEST , 0 Beschikbaar , 0 Bellers , 0 Chatters , 0 Beiden , 2 Bezet , 105 Offline
di 22 okt 2019 1:45:02 CEST , 0 Beschikbaar , 0 Bellers , 0 Chatters , 0 Beiden , 2 Bezet , 105 Offline
di 22 okt 2019 9:30:03 CEST , 7 Beschikbaar , 2 Bellers , 5 Chatters , 0 Beiden , 5 Bezet , 95 Offline
di 22 okt 2019 9:45:02 CEST , 6 Beschikbaar , 3 Bellers , 3 Chatters , 0 Beiden , 6 Bezet , 95 Offline
di 22 okt 2019 10:00:02 CEST , 6 Beschikbaar , 2 Bellers , 4 Chatters , 0 Beiden , 7 Bezet , 94 Offline
di 22 okt 2019 10:15:01 CEST , 6 Beschikbaar , 3 Bellers , 2 Chatters , 1 Beiden , 9 Bezet , 92 Offline
di 22 okt 2019 10:30:02 CEST , 8 Beschikbaar , 2 Bellers , 4 Chatters , 2 Beiden , 11 Bezet , 88 Offline
di 22 okt 2019 10:45:02 CEST , 12 Beschikbaar , 3 Bellers , 7 Chatters , 2 Beiden , 10 Bezet , 85 Offline
di 22 okt 2019 11:00:02 CEST , 13 Beschikbaar , 5 Bellers , 6 Chatters , 2 Beiden , 7 Bezet , 87 Offline
di 22 okt 2019 11:15:03 CEST , 12 Beschikbaar , 5 Bellers , 4 Chatters , 3 Beiden , 7 Bezet , 88 Offline
di 22 okt 2019 11:30:02 CEST , 13 Beschikbaar , 5 Bellers , 6 Chatters , 2 Beiden , 7 Bezet , 87 Offline
di 22 okt 2019 11:45:02 CEST , 11 Beschikbaar , 4 Bellers , 5 Chatters , 2 Beiden , 8 Bezet , 88 Offline
di 22 okt 2019 12:00:02 CEST , 13 Beschikbaar , 4 Bellers , 6 Chatters , 3 Beiden , 7 Bezet , 87 Offline
